doc,entity,type,count
GDSC001790060100.txt,Bank of Idaho Bldg.,organization,1
GDSC001790060100.txt,Office of Public Instruction,organization,1
GDSC001790060100.txt,Commissioner of Public Welfare,organization,1
GDSC001790060100.txt,State Department of Public Welfare,organization,6
GDSC001790060100.txt,The Manual of Public Welfare Administration,organization,1
GDSC001790060100.txt,Suite,organization,1
GDSC001790060100.txt,Marshall St.,organization,1
GDSC001790060100.txt,PUBLIC ASSISTANCE State Department of Public Welfare WOOLFOLK,organization,1
GDSC001790060100.txt,Barnett Bldg.,organization,1
GDSC001790060100.txt,Bureau of Special Services for Pupils,organization,1
GDSC001790060100.txt,Bureau of Family Services,organization,2
GDSC001790060100.txt,United States Department of Welfare,organization,1
GDSC001790060100.txt,Department of Education,organization,3
GDSC001790060100.txt,State Health Departments,organization,1
GDSC001790060100.txt,State Departments of Education,organization,1
GDSC001790060100.txt,Division of Public Health Nursing,organization,2
GDSC001790060100.txt,Congress,organization,1
GDSC001790060100.txt,Security Agency,organization,1
GDSC001790060100.txt,Local Health,organization,1
GDSC001790060100.txt,E. Pasco Lane,organization,1
GDSC001790060100.txt,State Department of Education,organization,1
GDSC001790060100.txt,Delta,organization,9
GDSC001790060100.txt,Davidson Bldg.,organization,1
GDSC001790060100.txt,APTD Budget Groups,organization,1
GDSC001790060100.txt,NAACP Legal Defense and Education Fund,organization,5
GDSC001790060100.txt,Surety Inc.,organization,1
GDSC001790060100.txt,Lawyers Constitutional Defence Committee,organization,1
GDSC001790060100.txt,Jobs Corporation,organization,1
GDSC001790060100.txt,School Nursing and Dental Hygiene,organization,1
GDSC001790060100.txt,State Welfare Department,organization,2
GDSC001790060100.txt,State Board of Public Welfare,organization,4
GDSC001790060100.txt,Armed Forces,organization,1
GDSC001790060100.txt,Department of Public Health,organization,10
GDSC001790060100.txt,Public Assistance Policy of the Miss State Department of Public Welfare,organization,1
GDSC001790060100.txt,Public Health Nursing,organization,21
GDSC001790060100.txt,Blind People Who Have a Right to Welfare Assistance,organization,1
GDSC001790060100.txt,Sutter St.,organization,1
GDSC001790060100.txt,Auburn,organization,1
GDSC001790060100.txt,Public Health Bldg.,organization,1
GDSC001790060100.txt,Somerset St.,organization,1
GDSC001790060100.txt,Fitzsimons General Hosp.,organization,1
GDSC001790060100.txt,N. Front St.,organization,1
GDSC001790060100.txt,Santa Fe,organization,1
GDSC001790060100.txt,Community Action Program,organization,1
GDSC001790060100.txt,Free Democratic Party,organization,3
GDSC001790060100.txt,Public Health Nursing Division,organization,2
GDSC001790060100.txt,The Bureau of Public Assistance,organization,1
GDSC001790060100.txt,Chestnut Hill Estates,organization,1
GDSC001790060100.txt,Standard Costs of Burial Insurance for Adults,organization,1
GDSC001790060100.txt,St. Joseph Hosp.,organization,1
GDSC001790060100.txt,Home Administration,organization,1
GDSC001790060100.txt,Public Health Nursing Section,organization,2
GDSC001790060100.txt,New York City Times Magazine,organization,1
GDSC001790060100.txt,Regional Office,organization,1
GDSC001790060100.txt,National Welfare Rights Organization,organization,1
GDSC001790060100.txt,Receive Welfare Aid,organization,1
GDSC001790060100.txt,Wauwatosa,organization,1
GDSC001790060100.txt,Housing Project Managers,organization,1
GDSC001790060100.txt,Rollins,organization,1
GDSC001790060100.txt,State Department of Welfare,organization,1
GDSC001790060100.txt,James W. Doarn Federal Office Building,organization,1
GDSC001790060100.txt,Street,organization,1
GDSC001790060100.txt,State Dept. Bldg.,organization,1
GDSC001790060100.txt,Division of Health,organization,1
GDSC001790060100.txt,Mississippi Department of Public Welfare,organization,4
GDSC001790060100.txt,Legislature,organization,1
GDSC001790060100.txt,State League,organization,1
GDSC001790060100.txt,Welfare Department,organization,39
GDSC001790060100.txt,Department of Agriculture,organization,1
GDSC001790060100.txt,Public Health Nursing Program,organization,1
GDSC001790060100.txt,Methodist Hosp.,organization,1
GDSC001790060100.txt,NAACP,organization,2
GDSC001790060100.txt,Social Security,organization,4
GDSC001790060100.txt,Mississippi Manual,organization,2
GDSC001790060100.txt,State House,organization,1
GDSC001790060100.txt,W.F. Cogswell Bldg.,organization,1
GDSC001790060100.txt,Federal Department of Health,organization,1
GDSC001790060100.txt,Vocation Rehabilitation Services,organization,1
GDSC001790060100.txt,Justice Department,organization,1
GDSC001790060100.txt,Alaska Office Bldg.,organization,1
GDSC001790060100.txt,Boylston St.,organization,1
GDSC001790060100.txt,Handbook of Public Assistance,organization,1
GDSC001790060100.txt,Weirton General Hosp.,organization,1
GDSC001790060100.txt,Right to Welfare Assistance Financial,organization,1
GDSC001790060100.txt,White House,organization,1
GDSC001790060100.txt,Agenda,organization,1
GDSC001790060100.txt,International Association of Assessing Officers,organization,1
GDSC001790060100.txt,Baltimore Branch NAACP,organization,1
GDSC001790060100.txt,National Party,organization,1
GDSC001790060100.txt,Wilmer THE MARTIN LUTHER KING,organization,1
GDSC001790060100.txt,Poor,organization,1
GDSC001790060100.txt,Foundation,organization,2
GDSC001790060100.txt,Tougaloo College,organization,1
GDSC001790060100.txt,CrlnKal Justice,organization,1
GDSC001790060100.txt,Standard,organization,1
GDSC001790060100.txt,Alpha Phi Alpha,organization,1
GDSC001790060100.txt,National Alumni Association Tougaloo College Tougaloo,organization,1
GDSC001790060100.txt,Residential Finance Agency,organization,1
GDSC001790060100.txt,Alpha Phi Alpha Fraternity Paul Robeson Committeev,organization,1
GDSC001790060100.txt,National Health Insurance,organization,1
GDSC001790060100.txt,Shrewsbury Avenue Red Bank,organization,1
GDSC001790060100.txt,Incorporated,organization,2
GDSC001790060100.txt,Department of Transportation,organization,1
GDSC001790060100.txt,Armstrong,organization,1
GDSC001790060100.txt,Alumni Trustee Election Committee National Alumni Association Tougaloo College Tougaloo,organization,1
GDSC001790060100.txt,s Board of Trustees,organization,1
GDSC001790060100.txt,M. W. Stringer Grand Lodge,organization,1
GDSC001790060100.txt,Heritage Trust Commission,organization,1
GDSC001790060100.txt,County Democratic Executive Committee,organization,1
GDSC001790060100.txt,State Democratic,organization,2
GDSC001790060100.txt,Mississippi Medicaid Commission,organization,1
GDSC001790060100.txt,OCO,organization,1
GDSC001790060100.txt,Democratic Candidates,organization,1
GDSC001790060100.txt,James Bond,organization,1
GDSC001790060100.txt,Cur State Executive Committee,organization,1
GDSC001790060100.txt,State,organization,12
GDSC001790060100.txt,Stato,organization,1
GDSC001790060100.txt,Eastland U. S.,organization,1
GDSC001790060100.txt,Bush Foundation,organization,4
GDSC001790060100.txt,State Party,organization,1
GDSC001790060100.txt,National Women,organization,1
GDSC001790060100.txt,New York City,organization,1
GDSC001790060100.txt,Ford,organization,2
GDSC001790060100.txt,Democratic Party Unity,organization,1
GDSC001790060100.txt,Republican,organization,1
GDSC001790060100.txt,Presidential,organization,1
GDSC001790060100.txt,Lillie Carroll Jackson Museum,organization,2
GDSC001790060100.txt,W. Westslde Ave. Red Bank,organization,1
GDSC001790060100.txt,Citizens of our State,organization,1
GDSC001790060100.txt,National Democratic Party,organization,1
GDSC001790060100.txt,Ruleville Community,organization,1
GDSC001790060100.txt,PSI,organization,1
GDSC001790060100.txt,College Board of Trustees,organization,1
GDSC001790060100.txt,Carter Administration,organization,6
GDSC001790060100.txt,Advisory Committee,organization,2
GDSC001790060100.txt,Ozell Sutton William Dease Committee,organization,1
GDSC001790060100.txt,Committee,organization,3
GDSC001790060100.txt,MCHR,organization,3
GDSC001790060100.txt,State of Miseieeippi,organization,1
GDSC001790060100.txt,Board of Trustees,organization,2
GDSC001790060100.txt,Alumni Association,organization,2
GDSC001790060100.txt,DVC,organization,1
GDSC001790060100.txt,Nelson Ave. Edison,organization,1
GDSC001790060100.txt,Posey Lombard,organization,1
GDSC001790060100.txt,Election Committee,organization,2
GDSC001790060100.txt,Brothers,organization,1
GDSC001790060100.txt,Congress,organization,2
GDSC001790060100.txt,P.H.A.,organization,1
GDSC001790060100.txt,Medicaid,organization,3
GDSC001790060100.txt,American Missionary Association of the United Church of Christ,organization,1
GDSC001790060100.txt,Democratic White House,organization,1
GDSC001790060100.txt,Center,organization,1
GDSC001790060100.txt,State Office of Eousing,organization,1
GDSC001790060100.txt,ALPHA ALPHA LAMBDA James Wilton,organization,1
GDSC001790060100.txt,Democratic,organization,2
GDSC001790060100.txt,Mississippi Committee for the Humanities,organization,1
GDSC001790060100.txt,Medicaid Commission,organization,1
GDSC001790060100.txt,Michigan State University,organization,1
GDSC001790060100.txt,Member Board of Trustees,organization,1
GDSC001790060100.txt,Alumni Trustee Election Committee Tougaloo College Tougaloo,organization,1
GDSC001790060100.txt,College,organization,1
GDSC001790060100.txt,Ivanhoe Donaldson,organization,1
GDSC001790060100.txt,Single Office of Planning and Budget,organization,1
GDSC001790060100.txt,Conqreimionni Committee,organization,1
GDSC001790060100.txt,AAA,organization,1
GDSC001790060100.txt,Gccrcia Bureau,organization,1
GDSC001790060100.txt,Chicago,organization,2
GDSC001790060100.txt,TCNAA,organization,4
GDSC001790060100.txt,MCHR Board of Directors,organization,1
GDSC001790060100.txt,Talent Bank,organization,1
GDSC001790060100.txt,Party,organization,1
GDSC001790060100.txt,State Democratic Party,organization,1
GDSC001790060100.txt,State Party Committee,organization,1
GDSC001790060100.txt,Tougaloo College Alumni,organization,1
GDSC001790060100.txt,Advisory Council,organization,1
GDSC001790060100.txt,Walter Sillers State Office Building,organization,1
GDSC001790060100.txt,TCNAA Board of Directors,organization,2
GDSC001790060100.txt,Tougaloo,organization,1
GDSC001790060100.txt,State Democratic Party Executive Committee,organization,1
GDSC001790060100.txt,SNCC,organization,4
GDSC001790060100.txt,Paul Robeson Committee of Alpha Phi Alpha Fraternity,organization,1
GDSC001790060100.txt,ALPHA THETA,organization,1
GDSC001790060100.txt,The County Democratic Executive Committee,organization,1
GDSC001790060100.txt,American Women in Radio and Television,organization,1
GDSC001790060100.txt,Steering Committee,organization,1
GDSC001790060100.txt,NAACP,organization,1
GDSC001790060100.txt,Alumni Affairs Office,organization,1
GDSC001790060100.txt,Nominating Committee,organization,1
GDSC001790060100.txt,Center for Urban Affairs,organization,1
GDSC001790060100.txt,Democratic Party,organization,3
GDSC001790060100.txt,Ruleville Central High School,organization,2
GDSC001790060100.txt,Charlie Cobb,organization,1
GDSC001790060100.txt,Executive Committee of Minnesota Mining and Manufacturing,organization,1
GDSC001790060100.txt,St. Paul,organization,1
GDSC001790060100.txt,TOM GARDNER Chrm.,organization,1
GDSC001790060100.txt,Freedom Movement,organization,1
GDSC001790060100.txt,Internal Security Subcommittee,organization,1
GDSC001790060100.txt,Latin American Defense,organization,2
GDSC001790060100.txt,Supreme Court,organization,10
GDSC001790060100.txt,Southern Conference Educational Fund Kentucky Records,organization,1
GDSC001790060100.txt,Southern Conference Educational Fund ROBERT FOLEY Dir.,organization,1
GDSC001790060100.txt,AMERICAN ACTIVITIES COMMITTEE Southern Regional Office,organization,1
GDSC001790060100.txt,Southern Student Organizing Committee MYLES HORTON Dir.,organization,1
GDSC001790060100.txt,New York City Times,organization,1
GDSC001790060100.txt,House Committee on,organization,1
GDSC001790060100.txt,United Nations,organization,2
GDSC001790060100.txt,Subversive Activities Control Board,organization,7
GDSC001790060100.txt,Congress of Racial Equality,organization,1
GDSC001790060100.txt,Cabinet,organization,1
GDSC001790060100.txt,Lang Co.,organization,1
GDSC001790060100.txt,Internal Security,organization,1
GDSC001790060100.txt,M.D. Southern Conference Educational Fund,organization,1
GDSC001790060100.txt,Dirksen,organization,1
GDSC001790060100.txt,Massachusetts Comm,organization,1
GDSC001790060100.txt,United States Senate,organization,1
GDSC001790060100.txt,United Front Against Fascism,organization,1
GDSC001790060100.txt,Senate Internal Security Subcommittee,organization,4
GDSC001790060100.txt,Empowers Board,organization,1
GDSC001790060100.txt,National Committee,organization,3
GDSC001790060100.txt,Forbids Court,organization,1
GDSC001790060100.txt,Incorporated,organization,5
GDSC001790060100.txt,FelIowship of Reconciliation,organization,1
GDSC001790060100.txt,Congressional Record,organization,1
GDSC001790060100.txt,Chicago Veterans,organization,1
